,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2489,1380681,422486,Cash loans,36863.865,450000.0,528363.0,,450000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-550,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-520.0,170.0,-430.0,-422.0,1.0
2490,1843242,105535,Cash loans,33464.475,585000.0,654498.0,,585000.0,THURSDAY,7,Y,1,,,,XNA,Approved,-746,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-716.0,334.0,-386.0,-372.0,1.0
2491,1419029,105535,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-299,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2492,1000140,148166,Cash loans,22312.08,454500.0,536994.0,,454500.0,MONDAY,10,Y,1,,,,XNA,Approved,-389,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-359.0,871.0,365243.0,365243.0,1.0
2493,2568589,383838,Cash loans,41267.655,1228500.0,1406880.0,,1228500.0,SUNDAY,13,Y,1,,,,XNA,Refused,-7,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2494,2407435,332871,Cash loans,28630.08,450000.0,512716.5,,450000.0,SATURDAY,6,Y,1,,,,XNA,Approved,-835,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-805.0,-115.0,-145.0,-141.0,1.0
2495,1366025,333519,Cash loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-255,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2496,1900886,397446,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-69,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2497,1057559,187057,Cash loans,14272.695,180000.0,197820.0,,180000.0,THURSDAY,17,Y,1,,,,XNA,Approved,-897,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-867.0,-357.0,-807.0,-803.0,1.0
2498,1602586,268472,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-251,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2499,1879420,168087,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Refused,-381,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2500,1463118,330564,Cash loans,12088.8,135000.0,148365.0,0.0,135000.0,FRIDAY,9,Y,1,0.0,,,XNA,Approved,-2635,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,365243.0,-2605.0,-2095.0,-2095.0,-2087.0,1.0
2501,2360336,288631,Cash loans,8981.82,45000.0,46485.0,0.0,45000.0,FRIDAY,13,Y,1,0.0,,,XNA,Approved,-2569,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,365243.0,-2539.0,-2389.0,-2389.0,-2385.0,1.0
2502,1643730,208575,Cash loans,19092.96,180000.0,228546.0,,180000.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-1441,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1411.0,-901.0,-961.0,-953.0,1.0
2503,2002951,320823,Cash loans,26433.18,229500.0,271332.0,,229500.0,THURSDAY,17,Y,1,,,,XNA,Approved,-1050,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1020.0,-690.0,-780.0,-774.0,1.0
2504,1108467,322006,Cash loans,55030.905,1170000.0,1305909.0,,1170000.0,MONDAY,14,Y,1,,,,XNA,Approved,-543,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
2505,2500434,277900,Consumer loans,7554.6,62955.0,62955.0,0.0,62955.0,TUESDAY,17,Y,1,0.0,,,XAP,Approved,-759,XNA,XAP,,Repeater,Construction Materials,POS,XNA,Stone,11666,Construction,10.0,middle,POS industry with interest,365243.0,-728.0,-458.0,-638.0,-609.0,0.0
2506,1011376,218835,Consumer loans,6448.95,74160.0,59328.0,14832.0,74160.0,SATURDAY,11,Y,1,0.2178181818181818,,,XAP,Refused,-2510,Cash through the bank,SCO,"Spouse, partner",Repeater,XNA,POS,XNA,Stone,10,Industry,12.0,high,POS other with interest,,,,,,
2507,1885028,415955,Consumer loans,6354.225,53910.0,31410.0,22500.0,53910.0,TUESDAY,15,Y,1,0.4545454545454544,,,XAP,Approved,-2102,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-2068.0,-1918.0,-1918.0,-1915.0,0.0
2508,2000711,132569,Cash loans,10940.985,90000.0,101880.0,,90000.0,TUESDAY,12,Y,1,,,,XNA,Approved,-220,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-190.0,140.0,-100.0,-96.0,1.0
2509,2437780,448514,Cash loans,19925.775,157500.0,167895.0,,157500.0,MONDAY,15,Y,1,,,,Repairs,Approved,-371,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-341.0,-11.0,-11.0,-8.0,1.0
2510,1879385,243273,Cash loans,10941.03,135000.0,161730.0,,135000.0,TUESDAY,13,Y,1,,,,Repairs,Refused,-540,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,,,,,,
2511,1046881,148821,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-128,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2512,2598424,238372,Cash loans,97299.855,900000.0,926136.0,,900000.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-864,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-834.0,-504.0,-774.0,-761.0,1.0
2513,2473389,433252,Revolving loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XAP,Canceled,-424,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2514,2139800,320727,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-402,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2515,2559789,351566,Consumer loans,10504.125,62955.0,56803.5,9000.0,62955.0,TUESDAY,10,Y,1,0.1489558789702399,,,XAP,Approved,-640,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Stone,260,Consumer electronics,6.0,middle,POS household with interest,365243.0,-606.0,-456.0,-486.0,-481.0,0.0
2516,1133080,119646,Consumer loans,6253.29,51030.0,56083.5,0.0,51030.0,WEDNESDAY,8,Y,1,0.0,,,XAP,Approved,-1458,Cash through the bank,XAP,Other_B,New,Consumer Electronics,POS,XNA,Stone,260,Consumer electronics,12.0,high,POS household with interest,365243.0,-1427.0,-1097.0,-1097.0,-1090.0,0.0
2517,1315529,360509,Consumer loans,13219.065,112455.0,112455.0,0.0,112455.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-225,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Stone,260,Consumer electronics,10.0,middle,POS household with interest,365243.0,-192.0,78.0,365243.0,365243.0,0.0
2518,1389504,247022,Consumer loans,9196.74,85410.0,78237.0,13500.0,85410.0,FRIDAY,11,Y,1,0.1602704173095618,,,XAP,Approved,-361,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,260,Consumer electronics,10.0,middle,POS household with interest,365243.0,-331.0,-61.0,-61.0,-58.0,1.0
2519,1028462,308223,Consumer loans,35018.505,167841.0,177813.0,0.0,167841.0,SATURDAY,19,Y,1,0.0,,,XAP,Approved,-3,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,6.0,high,POS household with interest,365243.0,365243.0,179.0,365243.0,365243.0,0.0
2520,2753163,311727,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-162,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2521,2211362,265610,Cash loans,10748.835,45000.0,52366.5,,45000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-1126,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,365243.0,-1096.0,-946.0,-976.0,-971.0,1.0
2522,1782922,141437,Cash loans,15884.775,135000.0,143910.0,,135000.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-475,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-445.0,-115.0,-355.0,-352.0,1.0
2523,1500399,207536,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-203,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2524,2782940,163630,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-484,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2525,2483519,180871,Cash loans,20420.1,405000.0,405000.0,,405000.0,TUESDAY,11,Y,1,,,,XNA,Refused,-876,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,,,,,,
2526,2298807,304684,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-319,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2527,1452322,296994,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Canceled,-229,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2528,2680132,257117,Cash loans,16485.165,157500.0,167895.0,,157500.0,TUESDAY,10,Y,1,,,,XNA,Refused,-1064,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
2529,2146891,409909,Cash loans,,0.0,0.0,,,FRIDAY,16,Y,1,,,,XNA,Canceled,-24,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2530,1451711,153243,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-203,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2531,2582216,121065,Cash loans,9675.81,121500.0,137538.0,0.0,121500.0,MONDAY,9,Y,1,0.0,,,XNA,Approved,-2405,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-2375.0,-1685.0,-1685.0,-1678.0,1.0
2532,2498335,382927,Cash loans,21298.275,225000.0,269550.0,,225000.0,FRIDAY,18,Y,1,,,,XNA,Refused,-100,Cash through the bank,HC,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
2533,1366301,174924,Cash loans,,0.0,0.0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-305,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2534,1924529,160404,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-34,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2535,2770306,377436,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-99,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2536,1041446,248367,Cash loans,25198.65,225000.0,239850.0,,225000.0,SATURDAY,13,Y,1,,,,XNA,Approved,-658,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-628.0,-298.0,-298.0,-293.0,1.0
2537,1634114,321692,Cash loans,,0.0,0.0,,,THURSDAY,19,Y,1,,,,XNA,Canceled,-294,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2538,1944967,443383,Revolving loans,10125.0,0.0,90000.0,,,FRIDAY,9,Y,1,,,,XAP,Approved,-2545,XNA,XAP,,Repeater,XNA,Cards,x-sell,Stone,149,Consumer electronics,0.0,XNA,Card Street,-2542.0,-2505.0,365243.0,-1562.0,365243.0,0.0
2539,1705765,338178,Consumer loans,6245.64,67495.5,88515.0,0.0,67495.5,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-647,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,18.0,middle,POS household with interest,365243.0,-615.0,-105.0,-135.0,-127.0,0.0
2540,2297372,438508,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2541,2290409,381751,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,10,Y,1,,,,XAP,Approved,-434,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-381.0,-359.0,365243.0,-267.0,-276.0,0.0
2542,2278601,310305,Cash loans,11697.345,135000.0,177651.0,,135000.0,SATURDAY,14,Y,1,,,,Other,Refused,-227,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
2543,2788501,428498,Consumer loans,4140.045,75878.235,91899.0,3.735,75878.235,THURSDAY,14,Y,1,4.426151784769566e-05,,,XAP,Approved,-369,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,500,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-336.0,354.0,365243.0,365243.0,0.0
2544,2208813,228254,Consumer loans,11105.19,81517.5,78205.5,8154.0,81517.5,SUNDAY,17,Y,1,0.1028311566501343,,,XAP,Approved,-2426,Cash through the bank,XAP,Family,New,Other,POS,XNA,Country-wide,2500,Consumer electronics,8.0,middle,POS household with interest,365243.0,-2395.0,-2185.0,-2185.0,-2167.0,1.0
2545,1866575,412072,Consumer loans,11642.355,126180.0,113562.0,12618.0,126180.0,WEDNESDAY,17,Y,1,0.1089090909090909,,,XAP,Approved,-703,XNA,XAP,Unaccompanied,Refreshed,Furniture,POS,XNA,Stone,2400,Furniture,12.0,middle,POS industry with interest,365243.0,-670.0,-340.0,-460.0,-454.0,0.0
2546,2635572,432382,Cash loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XNA,Refused,-317,XNA,HC,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),5,XNA,,XNA,Cash,,,,,,
2547,1227928,405054,Consumer loans,,71460.0,71460.0,0.0,71460.0,FRIDAY,12,Y,1,0.0,,,XAP,Unused offer,-601,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,74,Connectivity,,XNA,POS mobile with interest,,,,,,
2548,1476822,218539,Cash loans,25109.73,409500.0,447336.0,,409500.0,SUNDAY,16,Y,1,,,,XNA,Refused,-404,Cash through the bank,HC,Other_B,Repeater,XNA,Cash,x-sell,Country-wide,30,Connectivity,24.0,low_normal,Cash X-Sell: low,,,,,,
2549,1112366,180122,Consumer loans,4921.47,48739.5,48492.0,4878.0,48739.5,SATURDAY,10,Y,1,0.0995425417752568,,,XAP,Approved,-843,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,middle,POS mobile with interest,365243.0,-812.0,-482.0,-722.0,-716.0,0.0
2550,2310256,447710,Consumer loans,5954.535,52339.5,58671.0,5238.0,52339.5,SUNDAY,16,Y,1,0.0892622037869186,,,XAP,Approved,-646,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,middle,POS mobile with interest,365243.0,-613.0,-283.0,-523.0,-520.0,0.0
2551,2574989,353353,Consumer loans,4461.57,24700.5,22230.0,2470.5,24700.5,SATURDAY,11,Y,1,0.1089289322446546,,,XAP,Approved,-2544,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2513.0,-2363.0,-2363.0,-2354.0,0.0
2552,2097884,448601,Consumer loans,5515.965,25866.0,24237.0,2587.5,25866.0,SATURDAY,15,Y,1,0.1050540635341843,,,XAP,Refused,-1531,Cash through the bank,LIMIT,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Regional / Local,80,Consumer electronics,5.0,middle,POS household with interest,,,,,,
2553,2683464,287239,Consumer loans,4196.655,26955.0,25969.5,2695.5,26955.0,MONDAY,14,Y,1,0.1024121592693021,,,XAP,Approved,-1130,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,149,Consumer electronics,8.0,high,POS household with interest,365243.0,-1099.0,-889.0,-889.0,-886.0,0.0
2554,1815356,247839,Consumer loans,2404.53,29695.5,32017.5,2970.0,29695.5,WEDNESDAY,11,Y,1,0.0924501607717041,,,XAP,Approved,-2449,XNA,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,50,Connectivity,24.0,low_normal,POS mobile with interest,365243.0,-2418.0,-1728.0,-1728.0,-1724.0,1.0
2555,2027534,228799,Consumer loans,3421.305,15705.0,16776.0,1570.5,15705.0,FRIDAY,11,Y,1,0.0932285325662809,,,XAP,Approved,-1006,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,76,Connectivity,6.0,high,POS mobile with interest,365243.0,-975.0,-825.0,-975.0,-969.0,0.0
2556,1316596,301282,Consumer loans,7603.695,62955.0,69187.5,0.0,62955.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-2185,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,2000,Consumer electronics,12.0,high,POS household with interest,365243.0,-2154.0,-1824.0,-1824.0,-1821.0,1.0
2557,2010832,420336,Consumer loans,4377.06,37732.5,39393.0,1890.0,37732.5,SUNDAY,13,Y,1,0.0498602770676021,,,XAP,Approved,-2162,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2131.0,-1801.0,-2041.0,-2036.0,0.0
2558,2681150,381727,Consumer loans,5153.58,43600.5,43600.5,0.0,43600.5,TUESDAY,14,Y,1,0.0,,,XAP,Refused,-2403,Cash through the bank,LIMIT,Children,Repeater,Mobile,POS,XNA,Stone,22,Connectivity,12.0,high,POS mobile with interest,,,,,,
2559,1165082,424775,Consumer loans,18120.195,401778.0,401778.0,0.0,401778.0,MONDAY,13,Y,1,0.0,,,XAP,Approved,-1158,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Regional / Local,146,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1126.0,-436.0,-436.0,-431.0,0.0
2560,1977385,293271,Consumer loans,,34155.0,34155.0,0.0,34155.0,MONDAY,18,Y,1,0.0,,,XAP,Unused offer,-1426,Cash through the bank,CLIENT,,Repeater,Photo / Cinema Equipment,XNA,XNA,Country-wide,41,Connectivity,,XNA,POS mobile with interest,,,,,,
2561,1076518,393903,Consumer loans,13205.115,121455.0,134280.0,0.0,121455.0,SUNDAY,9,Y,1,0.0,,,XAP,Approved,-540,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,370,Consumer electronics,12.0,middle,POS household with interest,365243.0,-509.0,-179.0,-419.0,-414.0,0.0
2562,1523189,445385,Consumer loans,5884.875,58306.5,58306.5,0.0,58306.5,WEDNESDAY,11,Y,1,0.0,0.1828176357248102,0.8673361522198731,XAP,Approved,-17,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,middle,POS mobile with interest,365243.0,365243.0,356.0,365243.0,365243.0,0.0
2563,1180897,446408,Consumer loans,5105.52,28737.0,25438.5,4500.0,28737.0,TUESDAY,12,Y,1,0.1636992197641528,,,XAP,Approved,-2768,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,55,Connectivity,6.0,high,POS mobile with interest,365243.0,-2734.0,-2584.0,-2584.0,-2581.0,1.0
2564,2734526,385565,Consumer loans,7934.31,158130.0,175927.5,0.0,158130.0,WEDNESDAY,13,Y,1,0.0,,,XAP,Refused,-1644,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2200,Consumer electronics,24.0,low_action,POS household without interest,,,,,,
2565,1100608,252837,Consumer loans,5623.65,29205.0,27580.5,2925.0,29205.0,WEDNESDAY,12,Y,1,0.1044267725194115,,,XAP,Approved,-1245,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,38,Connectivity,6.0,high,POS mobile with interest,365243.0,-1180.0,-1030.0,-1060.0,-1052.0,0.0
2566,1306892,435068,Consumer loans,13486.815,196852.5,203602.5,0.0,196852.5,TUESDAY,9,Y,1,0.0,,,XAP,Approved,-1283,Non-cash from your account,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,1413,Furniture,18.0,low_normal,POS industry with interest,365243.0,-1252.0,-742.0,-742.0,-739.0,0.0
2567,1876060,209485,Consumer loans,,160650.0,160650.0,0.0,160650.0,SUNDAY,15,Y,1,0.0,,,XAP,Refused,-1869,Cash through the bank,SCO,Unaccompanied,Repeater,Furniture,XNA,XNA,Stone,1413,Furniture,,XNA,POS industry with interest,,,,,,
2568,1057224,368000,Consumer loans,10649.745,48262.5,39969.0,9652.5,48262.5,WEDNESDAY,11,Y,1,0.2118527251292282,,,XAP,Approved,-1156,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,32,Connectivity,4.0,middle,POS mobile without interest,365243.0,-1125.0,-1035.0,-1035.0,-1026.0,0.0
2569,2503860,282519,Consumer loans,15959.43,130005.0,117004.5,13000.5,130005.0,THURSDAY,15,Y,1,0.1089090909090909,,,XAP,Refused,-1762,Cash through the bank,HC,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,10.0,high,POS mobile with interest,,,,,,
2570,2234768,254841,Consumer loans,9765.36,78741.0,80775.0,4500.0,78741.0,SATURDAY,17,Y,1,0.0574718157831613,,,XAP,Approved,-753,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,10.0,middle,POS household with interest,365243.0,-722.0,-452.0,-632.0,-626.0,0.0
2571,1032082,324166,Consumer loans,6648.435,128596.5,128596.5,0.0,128596.5,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-1466,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1128,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-1435.0,-745.0,-925.0,-920.0,0.0
2572,2262059,322880,Consumer loans,7694.595,40455.0,37737.0,4500.0,40455.0,THURSDAY,18,Y,1,0.1160335509365979,,,XAP,Approved,-1734,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,99,Connectivity,6.0,high,POS mobile with interest,365243.0,-1699.0,-1549.0,-1549.0,-1542.0,0.0
2573,2737022,187698,Consumer loans,3874.23,38367.0,38173.5,3838.5,38367.0,THURSDAY,10,Y,1,0.0995066993845914,,,XAP,Approved,-911,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,middle,POS mobile with interest,365243.0,-880.0,-550.0,-790.0,-782.0,0.0
2574,2220610,212500,Consumer loans,17407.98,79335.0,84735.0,7933.5,79335.0,SATURDAY,12,Y,1,0.0932388322598588,,,XAP,Approved,-781,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,20,Connectivity,6.0,high,POS mobile with interest,365243.0,-750.0,-600.0,-600.0,-590.0,0.0
2575,1849141,357693,Consumer loans,14378.805,134550.0,121095.0,13455.0,134550.0,MONDAY,13,Y,1,0.1089090909090909,,,XAP,Approved,-399,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12.0,high,POS mobile with interest,365243.0,-360.0,-30.0,-90.0,-85.0,0.0
2576,2815883,115314,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,12,Y,1,,,,XAP,Refused,-453,XNA,HC,,Repeater,XNA,Cards,walk-in,Country-wide,28,Connectivity,0.0,XNA,Card Street,,,,,,
2577,1355133,436565,Consumer loans,11024.1,205299.0,240529.5,0.0,205299.0,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-732,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-700.0,-10.0,-10.0,-3.0,0.0
