,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
2399,433286,5717438,Active,currency 1,-784,0,505.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-6,
2400,433286,5717439,Closed,currency 1,-2623,0,-2256.0,-1983.0,13501.305,0,77197.5,0.0,0.0,0.0,Consumer credit,-1983,
2401,433286,5717440,Closed,currency 1,-1575,0,,-226.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-152,
2402,433286,5717441,Closed,currency 1,-1575,0,-479.0,-1092.0,7038.0,0,334831.5,0.0,0.0,0.0,Consumer credit,-1047,
2403,433286,5717442,Closed,currency 1,-834,0,-652.0,-646.0,33.84,0,71955.0,0.0,0.0,0.0,Consumer credit,-640,
2404,206655,5717443,Closed,currency 1,-1001,0,-787.0,-813.0,,0,21060.0,0.0,,0.0,Consumer credit,-759,
2405,206655,5717444,Closed,currency 1,-1910,0,-1637.0,-1849.0,,0,26730.0,0.0,0.0,0.0,Consumer credit,-1659,
2406,206655,5717445,Active,currency 1,-356,0,464.0,,,0,112500.0,74097.0,0.0,0.0,Consumer credit,-13,
2407,206655,5717446,Closed,currency 1,-1162,0,-979.0,-979.0,,0,17352.0,0.0,,0.0,Consumer credit,-979,
2408,206655,5717447,Closed,currency 1,-1534,0,-448.0,-448.0,4261.365,0,153409.095,0.0,0.0,0.0,Consumer credit,-448,
2409,206655,5717448,Closed,currency 1,-610,0,-62.0,-62.0,0.0,0,141142.5,0.0,0.0,0.0,Consumer credit,-59,
2410,206655,5717449,Active,currency 1,-264,0,467.0,,0.0,0,94149.0,73953.0,0.0,0.0,Consumer credit,-16,
2411,111202,5717450,Active,currency 1,-272,0,993.0,,,0,225000.0,224140.5,0.0,0.0,Credit card,-85,
2412,111202,5717451,Active,currency 1,-289,0,,,0.0,0,202500.0,99171.0,100408.185,0.0,Credit card,-10,
2413,274802,5717453,Closed,currency 1,-2583,0,-2037.0,-2149.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-815,
2414,274802,5717454,Closed,currency 1,-2122,0,-1027.0,-1372.0,,0,243000.0,0.0,0.0,0.0,Consumer credit,-502,
2415,274802,5717455,Closed,currency 1,-585,0,-219.0,-215.0,,0,71203.5,0.0,0.0,0.0,Consumer credit,-208,
2416,210943,5717457,Closed,currency 1,-1562,0,-1388.0,-1388.0,,0,19359.0,0.0,,0.0,Consumer credit,-483,
2417,210943,5717458,Closed,currency 1,-2440,0,-2226.0,-2408.0,,0,14934.06,0.0,,0.0,Consumer credit,-806,
2418,210943,5717459,Closed,currency 1,-2183,0,-1813.0,-1809.0,,0,75969.0,0.0,0.0,0.0,Consumer credit,-908,
2419,210943,5717460,Closed,currency 1,-231,0,-25.0,-11.0,,0,45000.0,0.0,0.0,0.0,Credit card,-6,
2420,210943,5717461,Closed,currency 1,-685,0,-392.0,-367.0,,0,157500.0,0.0,0.0,0.0,Credit card,-334,
2421,210943,5717462,Closed,currency 1,-393,0,-290.0,-262.0,,0,270000.0,0.0,0.0,0.0,Credit card,-259,
2422,210943,5717464,Closed,currency 1,-2630,0,-854.0,-827.0,,0,230850.0,,,0.0,Credit card,-827,
2423,210943,5717465,Closed,currency 1,-77,0,-25.0,-11.0,,0,45000.0,0.0,,0.0,Credit card,-11,
2424,210943,5717467,Closed,currency 1,-2631,0,1023.0,-854.0,3451.005,1,230850.0,0.0,0.0,0.0,Credit card,-827,
2425,210943,5717468,Closed,currency 1,-2417,0,-2234.0,-531.0,0.0,0,31500.0,0.0,0.0,0.0,Consumer credit,-531,
2426,249158,5717469,Closed,currency 1,-1413,0,-833.0,-861.0,,0,222887.97,0.0,,0.0,Consumer credit,-769,
2427,249158,5717471,Closed,currency 1,-1698,0,-1394.0,-1423.0,,0,131548.365,0.0,,0.0,Consumer credit,-800,
2428,249158,5717473,Closed,currency 1,-2612,0,-2487.0,-2478.0,,0,72477.0,0.0,0.0,0.0,Consumer credit,-959,
2429,249158,5717474,Closed,currency 1,-695,0,1131.0,-298.0,,0,204367.5,0.0,0.0,0.0,Consumer credit,-57,
2430,249158,5717475,Active,currency 1,-697,0,414.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-22,
2431,249158,5717476,Active,currency 1,-1554,0,31004.0,,,0,1003950.0,420264.0,0.0,0.0,Credit card,-17,
2432,249158,5717477,Closed,currency 1,-2397,0,-1667.0,-1667.0,,0,334710.0,0.0,,0.0,Consumer credit,-1235,
2433,249158,5717478,Closed,currency 1,-2611,0,-2487.0,-2487.0,,0,72477.0,0.0,,0.0,Consumer credit,-1235,
2434,249158,5717479,Closed,currency 1,-2477,0,-2256.0,-2256.0,,0,13500.0,0.0,,0.0,Credit card,-899,
2435,249158,5717480,Closed,currency 1,-2210,0,,-113.0,0.0,0,238050.0,0.0,0.0,0.0,Credit card,-108,
2436,249158,5717481,Active,currency 1,-1527,0,,,0.0,0,1003950.0,420264.0,583684.65,0.0,Credit card,-27,
2437,249158,5717482,Active,currency 1,-1506,0,301.0,,0.0,0,603000.0,407254.5,195742.08,0.0,Credit card,-51,
2438,249158,5717484,Closed,currency 1,-394,0,-29.0,-385.0,0.0,0,650520.0,0.0,0.0,0.0,Consumer credit,-293,
2439,249158,5717485,Closed,currency 1,-320,0,-289.0,-289.0,0.0,0,180270.0,0.0,0.0,0.0,Consumer credit,-283,
2440,249158,5717486,Closed,currency 1,-160,0,-92.0,-92.0,0.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-87,
2441,125623,5717487,Closed,currency 1,-2501,0,-2167.0,-2191.0,,0,21181.95,0.0,,0.0,Consumer credit,-787,
2442,125623,5717488,Active,currency 1,-1477,0,-407.0,,,0,283500.0,279157.5,0.0,0.0,Credit card,-48,
2443,159339,5717489,Closed,currency 1,-2362,0,-2178.0,-2178.0,0.0,0,62550.0,0.0,0.0,0.0,Consumer credit,-2178,
2444,159339,5717490,Closed,currency 1,-1561,0,-1394.0,-1393.0,0.0,0,22500.0,0.0,0.0,0.0,Credit card,-1188,
2445,159339,5717491,Active,currency 1,-561,0,1265.0,,23112.0,0,900000.0,,,0.0,Consumer credit,-9,
2446,132447,5717492,Active,currency 1,-373,0,993.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-96,
2447,132447,5717494,Closed,currency 1,-2323,0,-2019.0,-2018.0,,0,96975.0,0.0,,0.0,Consumer credit,-2018,
2448,132447,5717495,Closed,currency 1,-2336,0,-2155.0,-2155.0,0.0,0,42972.705,0.0,0.0,0.0,Consumer credit,-1638,
2449,132447,5717496,Closed,currency 1,-1948,0,-1583.0,-1583.0,0.0,0,122269.5,0.0,0.0,0.0,Consumer credit,-1583,
2450,132447,5717498,Closed,currency 1,-827,0,268.0,-373.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-373,
2451,132447,5717499,Active,currency 1,-167,0,138.0,,0.0,0,65538.0,37048.5,0.0,0.0,Consumer credit,-13,
2452,348751,5717500,Closed,currency 1,-2238,0,-2056.0,-1846.0,,0,29529.0,0.0,,0.0,Consumer credit,-497,
2453,348751,5717501,Closed,currency 1,-2372,0,-2186.0,-2154.0,,0,16316.775,0.0,,0.0,Consumer credit,-511,
2454,348751,5717502,Closed,currency 1,-1023,0,-475.0,-597.0,0.0,0,188608.5,0.0,0.0,0.0,Consumer credit,-593,
2455,179359,5717503,Active,currency 1,-421,0,1402.0,,0.0,0,900000.0,704961.0,0.0,0.0,Consumer credit,-15,
2456,179359,5717504,Active,currency 1,-331,0,1493.0,,0.0,0,900000.0,749970.0,0.0,0.0,Consumer credit,-15,
2457,182650,5717505,Closed,currency 1,-1213,0,-134.0,-1015.0,,0,0.0,0.0,0.0,0.0,Credit card,-704,
2458,182650,5717506,Active,currency 1,-1279,0,548.0,,,0,405000.0,94189.5,0.0,0.0,Consumer credit,-28,
2459,182650,5717508,Active,currency 1,-1022,0,804.0,,,0,717750.0,448042.5,,0.0,Car loan,-8,
2460,182650,5717509,Active,currency 1,-936,0,-571.0,,0.0,0,37017.0,0.0,0.0,0.0,Consumer credit,-124,
2461,182650,5717510,Active,currency 1,-503,0,593.0,,4.5,0,202500.0,189873.0,,0.0,Credit card,-12,
2462,111031,5717511,Active,currency 1,-439,0,870.0,,,0,180000.0,27.0,0.0,0.0,Credit card,-28,
2463,111031,5717512,Active,currency 1,-303,0,28.0,,,0,277065.0,,,0.0,Consumer credit,-8,
2464,293880,5717513,Closed,currency 1,-2339,0,-1734.0,-1731.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-1717,
2465,293880,5717514,Active,currency 1,-364,0,733.0,,,0,860971.5,660330.0,0.0,0.0,Consumer credit,-20,
2466,107402,5717515,Closed,currency 1,-82,0,-21.0,-21.0,,0,18733.5,0.0,0.0,0.0,Consumer credit,-18,
2467,107402,5717516,Closed,currency 1,-1036,0,-306.0,-610.0,,0,67500.0,0.0,0.0,0.0,Credit card,-536,
2468,107402,5717518,Closed,currency 1,-1404,0,-339.0,-551.0,,0,333193.5,0.0,0.0,0.0,Consumer credit,-124,
2469,107402,5717519,Active,currency 1,-1377,0,-287.0,,,0,135000.0,124024.5,0.0,0.0,Credit card,-85,
2470,107402,5717520,Active,currency 1,-1036,0,1520.0,,,0,675000.0,529137.0,0.0,0.0,Consumer credit,-30,
2471,107402,5717521,Active,currency 1,-545,0,1281.0,,24799.5,0,841500.0,,,0.0,Consumer credit,-26,
2472,107402,5717522,Closed,currency 1,-435,0,-131.0,-131.0,0.0,0,109557.0,0.0,0.0,0.0,Consumer credit,-129,
2473,106752,5717523,Active,currency 1,-1337,0,490.0,,0.0,0,1143450.0,424017.0,,0.0,Consumer credit,-12,
2474,106752,5717524,Closed,currency 1,-617,0,-398.0,-398.0,0.0,0,156375.0,0.0,0.0,0.0,Consumer credit,-395,
2475,106752,5717525,Active,currency 1,-103,0,27.0,,0.0,0,61981.74,31991.535,0.0,0.0,Consumer credit,-7,
2476,359356,5717526,Active,currency 1,-310,0,1327.0,,,0,391500.0,337149.0,0.0,0.0,Credit card,-7,
2477,359356,5717527,Active,currency 1,-29,0,289.0,,0.0,0,42403.5,42403.5,0.0,0.0,Consumer credit,-10,
2478,343268,5717529,Closed,currency 1,-1900,0,-1748.0,-1748.0,,0,37291.5,0.0,0.0,0.0,Consumer credit,-1659,
2479,343268,5717530,Closed,currency 1,-911,0,-531.0,-531.0,,0,1480167.0,0.0,0.0,0.0,Consumer credit,-512,
2480,343268,5717531,Closed,currency 1,-1234,0,-1185.0,-1185.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-986,
2481,343268,5717532,Closed,currency 1,-997,0,-842.0,-966.0,,0,50400.0,0.0,,0.0,Consumer credit,-962,
2482,343268,5717533,Closed,currency 1,-1220,0,604.0,-931.0,,0,1530000.0,0.0,,0.0,Consumer credit,-925,
2483,343268,5717534,Closed,currency 1,-807,0,-747.0,-737.0,,0,86409.0,,,0.0,Consumer credit,-730,
2484,343268,5717535,Closed,currency 1,-1262,0,31005.0,-747.0,,0,90000.0,0.0,,0.0,Credit card,-659,
2485,343268,5717536,Active,currency 1,-351,0,1105.0,,,0,1723500.0,822307.5,,0.0,Consumer credit,-2,
2486,343268,5717538,Closed,currency 1,-801,0,-680.0,-763.0,0.0,0,117225.0,0.0,0.0,0.0,Consumer credit,-763,
2487,370629,5717539,Closed,currency 1,-483,0,-177.0,-177.0,,0,51759.0,0.0,0.0,0.0,Consumer credit,-173,
2488,370629,5717540,Closed,currency 1,-920,0,-581.0,-581.0,0.0,0,168133.5,0.0,0.0,0.0,Consumer credit,-577,
2489,370629,5717541,Closed,currency 1,-581,0,-216.0,-216.0,10652.4,0,137700.0,0.0,0.0,0.0,Consumer credit,-213,
2490,370629,5717542,Active,currency 1,-250,0,27353.0,,0.0,0,180000.0,170320.095,9679.905,0.0,Credit card,-13,
2491,351664,5717543,Closed,currency 1,-2507,0,-1080.0,-961.0,,0,130338.0,,,0.0,Consumer credit,-961,
2492,351664,5717544,Closed,currency 1,-2507,0,-1080.0,-961.0,63144.0,0,135000.0,,,0.0,Consumer credit,-961,
2493,351664,5717545,Sold,currency 1,-1911,0,-815.0,-134.0,42988.5,0,222750.0,,,0.0,Consumer credit,-22,
2494,280957,5717546,Closed,currency 1,-1504,0,-1353.0,-667.0,305070.39,0,333841.5,0.0,0.0,0.0,Consumer credit,-661,
2495,280957,5717547,Closed,currency 1,-506,0,-264.0,-264.0,0.0,0,36567.0,0.0,0.0,0.0,Consumer credit,-264,
2496,310325,5717549,Active,currency 1,-594,0,1232.0,,,0,675000.0,535959.0,0.0,0.0,Consumer credit,-13,
2497,310325,5717550,Closed,currency 1,-221,0,510.0,-117.0,0.0,0,54000.0,0.0,0.0,0.0,Consumer credit,-114,
2498,241004,5717551,Closed,currency 1,-1372,0,-639.0,-581.0,,0,229036.5,0.0,,0.0,Consumer credit,-439,
2499,241004,5717552,Active,currency 1,-78,30,683.0,,,0,201313.71,194989.905,,22410.0,Consumer credit,-13,
2500,241004,5717553,Active,currency 1,-569,12,527.0,,,0,72000.0,42030.0,0.0,1291.5,Consumer credit,-13,
2501,241004,5717554,Active,currency 1,-279,38,1054.0,,,0,67500.0,61150.5,0.0,3523.5,Credit card,-39,
2502,241004,5717555,Active,currency 1,-279,0,1001.0,,,0,175500.0,150300.0,0.0,0.0,Consumer credit,-28,
2503,241004,5717556,Active,currency 1,-1308,0,519.0,,,0,450000.0,178236.0,0.0,0.0,Consumer credit,-23,
2504,241004,5717557,Active,currency 1,-159,0,388.0,,,0,240493.5,198427.5,0.0,0.0,Consumer credit,-17,
2505,241004,5717558,Closed,currency 1,-864,0,-134.0,-128.0,8133.975,0,201712.5,0.0,0.0,0.0,Consumer credit,-126,
2506,286926,5717562,Closed,currency 1,-1290,0,-1168.0,-1168.0,,0,36603.0,0.0,,0.0,Consumer credit,-473,
2507,286926,5717563,Active,currency 1,-438,0,658.0,,,0,135000.0,315.0,0.0,0.0,Credit card,-59,
2508,286926,5717564,Active,currency 1,-179,0,552.0,,,0,358987.5,298372.5,0.0,0.0,Consumer credit,-20,
2509,286926,5717566,Closed,currency 1,-438,0,-179.0,-179.0,0.0,0,175324.68,0.0,0.0,0.0,Consumer credit,-179,
2510,409327,5717567,Closed,currency 1,-1276,0,-180.0,-179.0,,0,914400.0,0.0,,0.0,Consumer credit,-128,
2511,409327,5717568,Active,currency 1,-2595,0,-2284.0,,,0,127287.0,0.0,,0.0,Consumer credit,-519,
2512,409327,5717569,Closed,currency 1,-2054,0,-1901.0,-1899.0,,0,37642.5,0.0,0.0,0.0,Consumer credit,-898,
2513,409327,5717570,Closed,currency 1,-2053,0,-1901.0,-1901.0,,0,37642.5,0.0,,0.0,Consumer credit,-1235,
2514,409327,5717571,Closed,currency 1,-1897,0,-1720.0,-1094.0,,0,49842.0,,,0.0,Consumer credit,-1091,
2515,409327,5717572,Active,currency 1,-1942,0,,,0.0,0,24750.0,0.0,24750.0,0.0,Credit card,-10,
2516,409327,5717574,Active,currency 1,-221,0,510.0,,0.0,0,328061.655,260064.0,0.0,0.0,Consumer credit,-10,
2517,170708,5717575,Closed,currency 1,-1987,0,-1651.0,-1651.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-715,
2518,170708,5717576,Active,currency 1,-92,0,170.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-61,
2519,170708,5717577,Closed,currency 1,-1642,0,-1031.0,-1031.0,,0,60273.0,0.0,0.0,0.0,Consumer credit,-860,
2520,170708,5717578,Closed,currency 1,-1520,0,-1031.0,-1031.0,,0,37863.0,0.0,0.0,0.0,Consumer credit,-860,
2521,170708,5717579,Active,currency 1,-153,0,943.0,,,0,374400.0,343768.5,0.0,0.0,Consumer credit,-28,
2522,170708,5717580,Closed,currency 1,-1513,0,-496.0,-495.0,,0,76500.0,0.0,,0.0,Credit card,-493,
2523,170708,5717581,Closed,currency 1,-1641,0,-1031.0,-1031.0,0.0,0,60273.0,0.0,0.0,0.0,Consumer credit,-843,
2524,170708,5717583,Closed,currency 1,-848,0,-544.0,-544.0,0.0,0,414000.0,0.0,0.0,0.0,Consumer credit,-542,
2525,170708,5717584,Closed,currency 1,-546,0,-415.0,-415.0,0.0,0,679500.0,0.0,0.0,0.0,Consumer credit,-415,
2526,170708,5717586,Active,currency 1,-249,0,,,0.0,0,87750.0,69997.5,17752.32,0.0,Credit card,-10,
2527,317440,5717587,Closed,currency 1,-1398,0,-1002.0,-391.0,,0,80343.0,0.0,,0.0,Consumer credit,-37,
2528,317440,5717588,Closed,currency 1,-974,0,-640.0,-789.0,,0,54181.665,0.0,,0.0,Consumer credit,-760,
2529,317440,5717589,Closed,currency 1,-1412,0,-1071.0,-1071.0,18009.0,0,188937.0,,,0.0,Consumer credit,-1064,
2530,302696,5717590,Active,currency 1,-1386,0,440.0,,,0,450000.0,112432.5,0.0,0.0,Consumer credit,-8,
2531,302696,5717591,Closed,currency 1,-2728,0,-2362.0,-2423.0,544.5,0,135000.0,0.0,0.0,0.0,Consumer credit,-2423,
2532,302696,5717592,Closed,currency 1,-2403,0,-577.0,-1246.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-1246,
2533,302696,5717593,Closed,currency 1,-1775,0,51.0,-314.0,19114.29,0,972000.0,0.0,0.0,0.0,Consumer credit,-314,
2534,302696,5717595,Closed,currency 1,-1003,0,821.0,-636.0,0.0,0,2318715.0,,,0.0,Car loan,-636,
2535,109540,5717596,Closed,currency 1,-1037,0,658.0,-246.0,,0,0.0,0.0,,0.0,Credit card,-244,
2536,109540,5717597,Closed,currency 1,-1037,0,809.0,-762.0,,0,360000.0,0.0,,0.0,Credit card,-284,
2537,109540,5717599,Active,currency 1,-1040,0,,,,0,0.0,0.0,0.0,0.0,Credit card,-1035,
2538,109540,5717600,Closed,currency 1,-1898,0,-72.0,-847.0,,0,324000.0,0.0,0.0,0.0,Consumer credit,-336,
2539,109540,5717603,Closed,currency 1,-2670,0,-2304.0,-2333.0,0.0,0,95125.5,0.0,0.0,0.0,Consumer credit,-2333,
2540,109540,5717604,Closed,currency 1,-2593,0,-2410.0,-2472.0,0.0,0,17320.5,0.0,0.0,0.0,Consumer credit,-2472,
2541,109540,5717605,Active,currency 1,-1231,0,,,0.0,0,315000.0,0.0,0.0,0.0,Credit card,-11,
2542,109540,5717606,Active,currency 1,-985,0,,,1796.355,0,216000.0,217395.0,0.0,0.0,Credit card,-17,
2543,109540,5717608,Active,currency 1,-291,0,27353.0,,0.0,0,124060.5,0.0,124060.5,0.0,Credit card,-55,
2544,109540,5717609,Active,currency 1,-68,0,388.0,,0.0,0,125775.0,118620.0,0.0,0.0,Consumer credit,-9,
2545,441750,5717610,Closed,currency 1,-971,0,-849.0,-848.0,,0,12825.0,0.0,0.0,0.0,Consumer credit,-847,
2546,441750,5717611,Active,currency 1,-183,0,182.0,,0.0,0,109080.0,66784.5,0.0,0.0,Consumer credit,-27,
2547,341126,5717612,Closed,currency 1,-371,0,1297.0,-68.0,,0,4500.0,0.0,,0.0,Credit card,-63,
2548,341126,5717613,Closed,currency 1,-2388,0,-2024.0,-2063.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-1452,
2549,341126,5717614,Closed,currency 1,-1445,0,-1141.0,-1138.0,,0,135589.5,0.0,0.0,0.0,Consumer credit,-882,
2550,341126,5717615,Active,currency 1,-1393,0,,,,0,135000.0,0.0,,0.0,Credit card,-955,
2551,341126,5717616,Active,currency 1,-223,0,31005.0,,,0,67500.0,0.0,,0.0,Credit card,-204,
2552,341126,5717618,Closed,currency 1,-1090,0,-723.0,-723.0,0.0,0,35244.09,0.0,0.0,0.0,Consumer credit,-717,
2553,391490,5717619,Active,currency 1,-457,0,1388.0,,,0,0.0,0.0,0.0,0.0,Credit card,-28,
2554,391490,5717620,Closed,currency 1,-522,0,-310.0,-398.0,,0,84845.61,0.0,,0.0,Consumer credit,-393,
2555,139949,5717621,Closed,currency 1,-1554,0,-1220.0,-1248.0,,0,41718.42,0.0,,0.0,Consumer credit,-781,
2556,139949,5717622,Active,currency 1,-83,0,282.0,,,0,91897.92,77887.575,,0.0,Consumer credit,-13,
2557,139949,5717623,Closed,currency 1,-1519,0,-1245.0,-1246.0,,0,139414.5,0.0,0.0,0.0,Consumer credit,-1246,
2558,139949,5717624,Closed,currency 1,-1433,0,-337.0,-492.0,0.0,0,675000.0,,,0.0,Consumer credit,-492,
2559,139949,5717625,Active,currency 1,-1345,0,9613.0,,5953.5,0,90000.0,,,0.0,Credit card,-19,
2560,139949,5717627,Active,currency 1,-313,0,1513.0,,0.0,0,2385000.0,,,0.0,Consumer credit,-29,
2561,226431,5717628,Active,currency 1,-218,0,31004.0,,,0,13500.0,11542.5,0.0,0.0,Credit card,-17,
2562,226431,5717629,Active,currency 1,-67,0,299.0,,,0,38961.0,36877.5,0.0,0.0,Consumer credit,-25,
2563,226431,5717631,Closed,currency 1,-187,0,,-179.0,,0,18000.0,0.0,,0.0,Microloan,-178,
2564,226431,5717632,Closed,currency 1,-255,0,-196.0,-144.0,,0,112500.0,0.0,,0.0,Microloan,-144,
2565,226431,5717633,Closed,currency 1,-78,0,,-76.0,,0,22500.0,0.0,,0.0,Microloan,-75,
2566,226431,5717635,Active,currency 1,-1297,0,,,5067.495,0,171000.0,90990.0,0.0,0.0,Credit card,-17,
2567,226431,5717636,Closed,currency 1,-313,0,1513.0,-170.0,6808.5,0,445500.0,,,0.0,Consumer credit,-170,
2568,226431,5717637,Active,currency 1,-173,0,1653.0,,0.0,0,675000.0,,,0.0,Consumer credit,-30,
2569,226431,5717638,Active,currency 1,-126,0,1700.0,,0.0,0,864000.0,,,0.0,Consumer credit,-30,
2570,315224,5717639,Active,currency 1,-308,0,789.0,,90.0,0,900000.0,,,0.0,Consumer credit,-30,
2571,449832,5717640,Active,currency 1,-372,0,726.0,,,0,604026.0,603126.0,,0.0,Consumer credit,-317,
2572,449832,5717641,Closed,currency 1,-65,0,,-54.0,,0,67500.0,0.0,,0.0,Consumer credit,-54,
2573,207828,5717643,Active,currency 1,-1211,0,-652.0,,,0,0.0,0.0,0.0,0.0,Credit card,-21,
2574,207828,5717644,Active,currency 1,-763,0,1054.0,,,0,202500.0,210641.445,,0.0,Credit card,-3,
2575,207828,5717645,Closed,currency 1,-847,0,-300.0,-665.0,,0,52969.5,0.0,,0.0,Consumer credit,-442,
2576,207828,5717646,Active,currency 1,-62,0,31004.0,,,0,135000.0,143005.5,0.0,0.0,Credit card,-17,
2577,207828,5717647,Active,currency 1,-212,0,62.0,,16908.615,0,247275.0,106942.5,0.0,0.0,Consumer credit,-50,
2578,135534,5717648,Active,currency 1,-83,0,1743.0,,,0,216000.0,212031.0,0.0,0.0,Consumer credit,-13,
2579,172726,5717649,Closed,currency 1,-1415,0,-1323.0,-1253.0,,0,16650.0,0.0,0.0,0.0,Consumer credit,-1252,
2580,172726,5717651,Closed,currency 1,-968,0,-603.0,-610.0,,0,67500.0,0.0,,0.0,Consumer credit,-604,
2581,172726,5717652,Closed,currency 1,-606,0,-241.0,-266.0,,0,90000.0,0.0,,0.0,Consumer credit,-265,
2582,172726,5717653,Active,currency 1,-242,0,123.0,,,0,67500.0,36414.0,,0.0,Consumer credit,-27,
2583,172726,5717654,Active,currency 1,-265,0,1196.0,,,0,90000.0,,,0.0,Credit card,-4,
2584,225064,5717655,Closed,currency 1,-2399,0,-2184.0,-2213.0,,0,32974.2,0.0,,0.0,Consumer credit,-803,
2585,225064,5717657,Closed,currency 1,-1265,0,562.0,-412.0,,0,593460.0,0.0,0.0,0.0,Consumer credit,-125,
2586,225064,5717658,Closed,currency 1,-1877,0,-781.0,-1115.0,,0,224064.0,0.0,0.0,0.0,Consumer credit,-125,
2587,225064,5717659,Closed,currency 1,-1459,0,-1276.0,-1156.0,,0,60601.5,0.0,0.0,0.0,Consumer credit,-1156,
2588,225064,5717660,Active,currency 1,-210,0,886.0,,,0,360000.0,313816.5,0.0,0.0,Consumer credit,-23,
2589,225064,5717661,Active,currency 1,-1602,0,1023.0,,,0,391500.0,342126.0,0.0,0.0,Credit card,-39,
2590,225064,5717662,Closed,currency 1,-1143,0,-407.0,-833.0,,0,49500.0,,,0.0,Credit card,-832,
2591,225064,5717663,Closed,currency 1,-733,0,-645.0,-616.0,,0,450000.0,,,0.0,Consumer credit,-610,
2592,225064,5717664,Closed,currency 1,-554,0,-407.0,-378.0,,0,116415.0,,,0.0,Consumer credit,-372,
2593,343161,5717666,Closed,currency 1,-433,0,-254.0,-282.0,,0,42246.0,0.0,,0.0,Consumer credit,-212,
2594,343161,5717667,Active,currency 1,-194,0,1054.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-31,
2595,343161,5717668,Active,currency 1,-211,0,120.0,,,0,230040.0,,,0.0,Consumer credit,-8,
2596,343161,5717669,Active,currency 1,-324,0,771.0,,0.0,0,1339551.0,,,0.0,Car loan,-9,
2597,434231,5717670,Active,currency 1,-181,0,1249.0,,,0,454500.0,454500.0,,0.0,Consumer credit,-165,
2598,434231,5717672,Active,currency 1,-678,0,383.0,,,0,157500.0,149746.5,0.0,0.0,Credit card,-31,
2599,434231,5717673,Active,currency 1,-53,0,1043.0,,,0,164160.0,161563.5,0.0,0.0,Consumer credit,-17,
2600,434231,5717674,Closed,currency 1,-1240,0,-1030.0,-1030.0,0.0,0,71460.0,,,0.0,Consumer credit,-1024,
2601,434231,5717675,Closed,currency 1,-697,0,-622.0,-622.0,0.0,0,47568.69,0.0,0.0,0.0,Consumer credit,-622,
2602,434231,5717676,Active,currency 1,-351,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-16,
2603,434231,5717678,Active,currency 1,-252,0,845.0,,0.0,0,321021.045,254188.71,0.0,0.0,Consumer credit,-8,
2604,434231,5717679,Active,currency 1,-57,0,932.0,,0.0,0,45000.0,43655.85,1344.15,0.0,Credit card,-7,
2605,385228,5717680,Active,currency 1,-82,0,1014.0,,,0,449950.5,,,0.0,Consumer credit,-18,
2606,385228,5717681,Active,currency 1,-82,0,,,,0,90000.0,,,0.0,Credit card,-18,
2607,205892,5717682,Closed,currency 1,-384,0,1450.0,-171.0,,0,180000.0,0.0,,0.0,Credit card,-166,
2608,205892,5717683,Closed,currency 1,-2448,0,-1899.0,-2213.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-1108,
2609,205892,5717684,Closed,currency 1,-2785,0,-1689.0,-2449.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1108,
2610,205892,5717686,Closed,currency 1,-2653,0,-1556.0,-1647.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-1646,
2611,205892,5717687,Closed,currency 1,-382,0,1444.0,-226.0,,0,2417949.0,0.0,0.0,0.0,Consumer credit,-197,
2612,205892,5717688,Closed,currency 1,-1672,0,-1307.0,-1303.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-1094,
2613,205892,5717689,Closed,currency 1,-1255,0,-1194.0,-1192.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-1094,
2614,205892,5717690,Closed,currency 1,-1184,0,-637.0,-949.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-941,
2615,205892,5717691,Active,currency 1,-979,0,847.0,,,0,387000.0,227452.5,0.0,0.0,Consumer credit,-28,
2616,205892,5717692,Active,currency 1,-1538,0,-468.0,,,0,567000.0,568912.5,0.0,0.0,Credit card,-48,
