,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2517,1213564,387777,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,2970.135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2518,1869546,145028,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2519,1954767,310343,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2520,1448381,371305,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2521,1605000,226466,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Completed,0,0
2522,1846667,365679,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,543.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2523,1638847,402499,-5,175657.905,450000,22500.0,36904.905,0.0,14404.905,22965.795,313650.0,303071.13,174294.9,175657.905,175657.905,1.0,4,0.0,3.0,13.0,Active,0,0
2524,1151489,330199,-4,175657.905,450000,22500.0,36904.905,0.0,14404.905,22965.795,313650.0,303071.13,174294.9,175657.905,175657.905,1.0,4,0.0,3.0,13.0,Active,0,0
2525,1237499,367366,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,1346.895,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
2526,2736338,372090,-6,224047.575,225000,9000.0,9000.0,0.0,0.0,11250.0,11250.0,0.0,220446.405,224047.575,224047.575,1.0,1,0.0,0.0,37.0,Active,0,0
2527,1849470,390045,-6,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2528,1431998,385146,-7,0.0,247500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2529,2833312,232205,-3,229371.345,225000,90000.0,227700.0,137700.0,0.0,0.0,0.0,0.0,221183.595,223631.73,223631.73,2.0,3,1.0,0.0,10.0,Active,0,0
2530,2304290,308952,-1,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2531,2044817,253858,-3,1.035,585000,0.0,0.0,0.0,0.0,2.97,135.0,135.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2532,1262426,193926,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,168.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2533,2552513,200032,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
2534,2186897,344951,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,339.57,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2535,2707163,272173,-4,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2536,2241016,170103,-4,676288.035,675000,13500.0,13500.0,0.0,0.0,33958.89,34200.0,34200.0,658477.485,674942.535,674942.535,1.0,1,0.0,0.0,24.0,Active,0,0
2537,1238429,195355,-4,445425.345,450000,0.0,20897.82,0.0,20897.82,21836.79,27000.0,4573.935,439260.21,445425.345,445425.345,0.0,6,0.0,6.0,29.0,Active,0,0
2538,2114028,313348,-6,40753.485,45000,0.0,0.0,0.0,0.0,2305.08,5175.0,2900.61,40087.71,40753.485,40753.485,0.0,0,0.0,0.0,8.0,Active,0,0
2539,1890078,387353,-7,325858.14,450000,0.0,0.0,0.0,0.0,18863.64,22500.0,4227.885,320441.94,325858.14,325858.14,0.0,0,0.0,0.0,25.0,Active,0,0
2540,2635865,229962,-6,123822.945,135000,4500.0,4500.0,0.0,0.0,6448.545,9000.0,2010.195,121796.415,123822.945,123822.945,1.0,1,0.0,0.0,17.0,Active,0,0
2541,2581988,287349,-6,23871.24,585000,193500.0,193500.0,0.0,0.0,2250.0,90000.0,81992.205,20655.855,22525.74,22525.74,5.0,5,0.0,0.0,24.0,Active,0,0
2542,2044302,224753,-2,120771.405,450000,112500.0,112500.0,0.0,0.0,0.0,16.695,16.695,112483.305,112698.405,112698.405,6.0,6,0.0,0.0,20.0,Active,0,0
2543,2567069,382904,-1,67139.055,180000,13500.0,46588.05,0.0,33088.05,2250.0,2250.0,0.0,64924.29,65446.74,65446.74,2.0,6,0.0,4.0,10.0,Active,0,0
2544,1840572,422470,-4,126373.32,135000,4500.0,5534.505,0.0,1034.505,6488.595,6750.0,6750.0,117873.54,125401.23,125401.23,1.0,2,0.0,1.0,20.0,Active,0,0
2545,2392803,149540,-6,263808.63,450000,0.0,25923.6,0.0,25923.6,15259.095,461.025,461.025,249591.06,263363.13,263363.13,0.0,5,0.0,5.0,24.0,Active,0,0
2546,1665536,316689,-4,369714.555,450000,45000.0,45000.0,0.0,0.0,17235.405,40500.0,40500.0,349207.83,364334.67,364334.67,2.0,2,0.0,0.0,16.0,Active,0,0
2547,1417376,262583,-3,135601.2,135000,0.0,1575.0,0.0,1575.0,6826.95,7200.0,7200.0,130913.595,135601.2,135601.2,0.0,3,0.0,3.0,24.0,Active,0,0
2548,2835067,393304,-3,458322.39,450000,0.0,0.0,0.0,0.0,22828.905,23400.0,23400.0,433177.65,458322.39,458322.39,0.0,0,0.0,0.0,26.0,Active,0,0
2549,2058824,158035,-2,83076.93,157500,0.0,0.0,0.0,0.0,4274.01,4500.0,4500.0,65149.515,83076.93,83076.93,0.0,0,0.0,0.0,8.0,Active,0,0
2550,1968996,115501,-4,424654.02,450000,0.0,74866.5,0.0,74866.5,19118.745,45000.0,45000.0,412241.175,424654.02,424654.02,0.0,1,0.0,1.0,27.0,Active,0,0
2551,1495870,375060,-2,28912.005,450000,60750.0,60750.0,0.0,0.0,2365.02,17550.0,15300.0,27178.11,27566.505,27566.505,2.0,2,0.0,0.0,18.0,Active,0,0
2552,2517172,280248,-4,25333.695,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,24678.81,25333.695,25333.695,0.0,0,0.0,0.0,24.0,Active,0,0
2553,1016634,292214,-3,24528.825,135000,0.0,0.0,0.0,0.0,2250.0,6750.0,4500.0,24006.465,24528.825,24528.825,0.0,0,0.0,0.0,16.0,Active,0,0
2554,2662833,332179,-5,452786.94,450000,0.0,10603.44,0.0,10603.44,22595.85,22950.0,22950.0,439570.035,452786.94,452786.94,0.0,6,0.0,6.0,21.0,Active,0,0
2555,1556031,434308,-5,247043.295,270000,0.0,0.0,0.0,0.0,10611.81,13500.0,627.075,243958.275,247043.295,247043.295,0.0,0,0.0,0.0,27.0,Active,0,0
2556,1921299,352896,-3,104888.52,225000,9000.0,9000.0,0.0,0.0,8909.73,90000.0,90000.0,97195.005,103543.02,103543.02,1.0,1,0.0,0.0,28.0,Active,0,0
2557,2276830,204920,-3,426408.795,450000,0.0,1629.0,0.0,1629.0,22892.175,22950.0,22950.0,413572.23,426408.795,426408.795,0.0,1,0.0,1.0,23.0,Active,0,0
2558,1624135,299212,-1,220958.235,225000,0.0,0.0,0.0,0.0,11449.845,13500.0,13500.0,215497.08,220958.235,220958.235,0.0,0,0.0,0.0,26.0,Active,0,0
2559,2482475,185796,-5,140025.42,135000,0.0,0.0,0.0,0.0,6989.715,7200.0,7200.0,131910.615,140250.42,140250.42,0.0,0,0.0,0.0,4.0,Active,0,0
2560,2181892,281862,-4,454174.875,450000,0.0,450.0,0.0,450.0,22602.105,22950.0,22950.0,435085.875,450379.215,450379.215,0.0,1,0.0,1.0,21.0,Active,0,0
2561,2166578,375672,-4,124875.675,270000,0.0,0.0,0.0,0.0,6762.195,13500.0,13500.0,121743.45,124875.675,124875.675,0.0,0,0.0,0.0,22.0,Active,0,0
2562,2418389,291105,-4,45290.79,225000,0.0,45430.02,0.0,45430.02,2250.0,4277.16,4277.16,45290.79,45290.79,45290.79,0.0,3,0.0,3.0,26.0,Active,0,0
2563,2805709,257260,-6,283108.545,360000,0.0,79344.9,0.0,79344.9,10363.86,10575.0,10575.0,276047.325,283108.545,283108.545,0.0,3,0.0,3.0,26.0,Active,0,0
2564,1219974,301381,-2,103951.035,247500,0.0,0.0,0.0,0.0,5700.105,6750.0,6750.0,100502.19,103951.035,103951.035,0.0,0,0.0,0.0,5.0,Active,0,0
2565,1259881,453878,-4,114813.0,337500,0.0,0.0,0.0,0.0,6202.98,13500.0,13500.0,110559.87,113961.69,113961.69,0.0,0,0.0,0.0,14.0,Active,0,0
2566,1351284,316130,-1,159217.245,270000,0.0,16168.5,0.0,16168.5,7568.73,11250.0,11250.0,156292.965,159217.245,159217.245,0.0,1,0.0,1.0,23.0,Active,0,0
2567,2592416,169672,-1,266027.04,450000,4500.0,21265.2,0.0,16765.2,12321.54,13500.0,13500.0,254196.0,262724.22,262724.22,1.0,7,0.0,6.0,24.0,Active,0,0
2568,1490149,373214,-3,187395.525,180000,0.0,0.0,0.0,0.0,9476.37,9675.0,9675.0,173127.015,186062.445,186062.445,0.0,0,0.0,0.0,18.0,Active,0,0
2569,2701207,379385,-6,83060.955,225000,2700.0,2700.0,0.0,0.0,4388.22,4764.69,399.78,80055.72,81903.6,81903.6,1.0,1,0.0,0.0,23.0,Active,0,0
2570,2290677,279755,-4,37363.905,495000,0.0,46165.68,0.0,46165.68,9322.29,202500.0,191298.06,36188.235,37363.905,37363.905,0.0,28,0.0,28.0,16.0,Active,0,0
2571,1474090,297967,-1,827924.31,900000,0.0,0.0,0.0,0.0,41563.35,45000.0,45000.0,786267.27,821870.055,821870.055,0.0,0,0.0,0.0,14.0,Active,0,0
2572,1831016,108515,-1,616736.88,900000,0.0,0.0,0.0,0.0,31553.19,34765.335,34765.335,596298.87,616066.38,616066.38,0.0,0,0.0,0.0,22.0,Active,0,0
2573,2058879,388197,-2,144550.53,135000,0.0,0.0,0.0,0.0,7156.845,7200.0,7200.0,130530.6,143545.455,143545.455,0.0,0,0.0,0.0,26.0,Active,0,0
2574,1956427,234531,-7,241139.475,270000,0.0,0.0,0.0,0.0,12726.36,27000.0,14462.595,237248.415,241139.475,241139.475,0.0,0,0.0,0.0,27.0,Active,0,0
2575,1544260,194016,-3,527493.015,585000,110250.0,116919.0,0.0,6669.0,23848.515,24750.0,24750.0,494628.12,519420.015,519420.015,6.0,10,0.0,4.0,26.0,Active,0,0
2576,1536064,444844,-3,274304.07,765000,0.0,5805.0,0.0,5805.0,13616.415,13950.0,13950.0,264182.985,272269.845,272269.845,0.0,1,0.0,1.0,24.0,Active,0,0
2577,1313487,382886,-6,444978.495,450000,0.0,0.0,0.0,0.0,22204.44,22500.0,22500.0,421589.025,441732.24,441732.24,0.0,0,0.0,0.0,29.0,Active,0,0
2578,2783785,259055,-5,46816.965,450000,45000.0,45000.0,0.0,0.0,1850.67,1929.33,1891.8,44998.2,45471.465,45471.465,1.0,1,0.0,0.0,14.0,Active,0,0
2579,2812789,115269,-7,235964.88,225000,16650.0,16650.0,0.0,0.0,10924.83,11250.0,11250.0,223896.24,231928.38,231928.38,3.0,3,0.0,0.0,28.0,Active,0,0
2580,2475926,402417,-6,244867.725,450000,0.0,0.0,0.0,0.0,13911.75,22500.0,9327.24,240955.335,244867.725,244867.725,0.0,0,0.0,0.0,27.0,Active,0,0
2581,2062910,167998,-7,410699.025,450000,0.0,0.0,0.0,0.0,20506.095,0.0,0.0,385372.08,407731.68,407731.68,0.0,0,0.0,0.0,18.0,Active,0,0
2582,1645523,213790,-2,262981.215,270000,0.0,0.0,0.0,0.0,13594.95,15750.0,15750.0,256149.315,262981.215,262981.215,0.0,0,0.0,0.0,24.0,Active,0,0
2583,2592865,300890,-1,206308.08,202500,1800.0,1800.0,0.0,0.0,10448.46,10800.0,10800.0,199969.155,204962.58,204962.58,1.0,1,0.0,0.0,27.0,Active,0,0
2584,1545602,158293,-1,394649.91,495000,0.0,0.0,0.0,0.0,20037.195,22500.0,22500.0,378244.125,391737.42,391737.42,0.0,0,0.0,0.0,12.0,Active,0,0
2585,2842278,125465,-7,466992.63,450000,4500.0,8537.85,0.0,4037.85,22782.15,23400.0,23400.0,445934.43,465647.13,465647.13,1.0,4,0.0,3.0,25.0,Active,0,0
2586,1739678,183019,-3,4842.135,135000,22500.0,40353.165,0.0,17853.165,17121.915,387900.0,387900.0,0.0,0.0,0.0,1.0,9,0.0,8.0,25.0,Active,0,0
2587,2272755,273786,-3,152697.915,180000,0.0,0.0,0.0,0.0,7634.295,0.0,0.0,145035.855,151581.15,151581.15,0.0,0,0.0,0.0,25.0,Active,0,0
2588,2797670,267460,-6,439850.16,450000,4500.0,4500.0,0.0,0.0,23538.555,23850.0,23850.0,426024.585,438504.66,438504.66,1.0,1,0.0,0.0,25.0,Active,0,0
2589,1769930,202432,-2,0.0,0,0.0,133.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2590,2652009,181767,-3,248507.955,270000,0.0,0.0,0.0,0.0,12395.025,13500.0,13500.0,240570.27,248507.955,248507.955,0.0,0,0.0,0.0,29.0,Active,0,0
2591,2816985,443717,-5,313.74,225000,0.0,0.0,0.0,0.0,2250.0,16875.0,16875.0,169.785,313.74,313.74,0.0,0,0.0,0.0,25.0,Active,0,0
2592,2776980,132898,-7,143253.945,450000,6750.0,6750.0,0.0,0.0,6949.71,7200.0,7200.0,138544.11,141908.445,141908.445,1.0,1,0.0,0.0,19.0,Active,0,0
2593,1092144,160779,-2,93223.035,90000,0.0,0.0,0.0,0.0,4656.915,4950.0,4950.0,88010.865,92545.335,92545.335,0.0,0,0.0,0.0,22.0,Active,0,0
2594,2537020,401017,-3,959.535,247500,0.0,2488.5,0.0,2488.5,2250.0,9399.15,9399.15,959.535,959.535,959.535,0.0,2,0.0,2.0,12.0,Active,0,0
2595,1039480,205895,-4,197669.16,450000,29250.0,32668.65,0.0,3418.65,4694.85,5400.0,5400.0,171781.74,184292.37,184292.37,9.0,15,0.0,6.0,22.0,Active,0,0
2596,2583651,258913,-1,302331.96,292500,5850.0,5850.0,0.0,0.0,15095.16,15030.0,15030.0,292285.125,299593.395,299593.395,2.0,2,0.0,0.0,28.0,Active,7,0
2597,1254687,296869,-5,161032.41,495000,0.0,221696.505,187200.0,34496.505,2250.0,90000.0,90000.0,155376.045,158526.18,158526.18,0.0,15,1.0,14.0,4.0,Active,0,0
2598,1981145,287636,-7,213554.52,225000,4500.0,4500.0,0.0,0.0,11391.75,11700.0,20.97,210163.995,213554.52,213554.52,1.0,1,0.0,0.0,27.0,Active,0,0
2599,2560035,434604,-7,301169.475,292500,0.0,0.0,0.0,0.0,15203.97,15205.5,15205.5,287810.235,299178.315,299178.315,0.0,0,0.0,0.0,25.0,Active,0,0
2600,1590449,321094,-4,3580.2,450000,20250.0,25570.665,0.0,5320.665,22214.475,474435.0,450928.08,0.0,0.0,0.0,1.0,4,0.0,3.0,19.0,Active,0,0
2601,1815494,153768,-1,365966.37,450000,0.0,0.0,0.0,0.0,18794.565,18900.0,18900.0,356991.165,365966.37,365966.37,0.0,0,0.0,0.0,22.0,Active,0,0
2602,2499408,390649,-5,268851.915,450000,0.0,5734.665,0.0,5734.665,13774.005,18000.0,18000.0,263214.63,268851.915,268851.915,0.0,1,0.0,1.0,25.0,Active,0,0
2603,1004490,412450,-4,671664.06,675000,0.0,0.0,0.0,0.0,35014.275,45000.0,45000.0,655285.77,671664.06,671664.06,0.0,0,0.0,0.0,26.0,Active,0,0
2604,1335806,254559,-3,162042.165,225000,0.0,68860.485,0.0,68860.485,11549.745,0.0,0.0,155855.43,162042.165,162042.165,0.0,29,0.0,29.0,23.0,Active,0,0
2605,1337933,245474,-2,276125.625,270000,2250.0,3469.5,0.0,1219.5,13692.15,13725.0,13725.0,262246.41,272630.295,272630.295,1.0,3,0.0,2.0,29.0,Active,0,0
2606,1043465,379462,-4,226410.75,450000,0.0,180540.0,0.0,180540.0,2471.715,4500.0,4500.0,218223.63,226410.75,226410.75,0.0,2,0.0,2.0,25.0,Active,0,0
2607,1056240,434225,-1,163305.225,225000,0.0,0.0,0.0,0.0,8091.765,8100.0,8100.0,152382.33,162581.895,162581.895,0.0,0,0.0,0.0,25.0,Active,0,0
2608,2336382,133939,-7,131179.77,450000,0.0,0.0,0.0,0.0,8645.985,22500.0,22500.0,127920.105,131179.77,131179.77,0.0,0,0.0,0.0,19.0,Active,0,0
2609,2658646,311370,-6,417965.67,450000,45000.0,45000.0,0.0,0.0,19981.755,20250.0,20250.0,401173.47,415679.175,415679.175,1.0,1,0.0,0.0,25.0,Active,0,0
2610,1219698,218561,-1,369954.45,360000,63000.0,71047.8,0.0,8047.8,14591.745,0.0,0.0,347133.015,364572.45,364572.45,4.0,11,0.0,7.0,8.0,Active,0,0
2611,1211148,335171,-5,57078.36,450000,22500.0,22500.0,0.0,0.0,2490.21,18000.0,18000.0,54303.975,55732.86,55732.86,1.0,1,0.0,0.0,18.0,Active,0,0
2612,1175531,196309,-4,204943.455,405000,0.0,0.0,0.0,0.0,12023.55,13500.0,2067.93,201641.265,204943.455,204943.455,0.0,0,0.0,0.0,21.0,Active,0,0
2613,2371347,172671,-3,248803.335,225000,0.0,0.0,0.0,0.0,12538.215,12600.0,12600.0,222750.0,248213.16,248213.16,0.0,0,0.0,0.0,10.0,Active,0,0
2614,2504078,135771,-2,195681.87,180000,4500.0,4500.0,0.0,0.0,9321.795,9450.0,9450.0,179138.025,191646.18,191646.18,2.0,2,0.0,0.0,26.0,Active,0,0
2615,2513493,314807,-1,125087.625,247500,0.0,0.0,0.0,0.0,6328.89,6750.0,6750.0,119827.935,123494.445,123494.445,0.0,0,0.0,0.0,19.0,Active,0,0
2616,2023319,244979,-1,329646.6,450000,0.0,0.0,0.0,0.0,17199.63,22500.0,22500.0,321492.555,329646.6,329646.6,0.0,0,0.0,0.0,21.0,Active,0,0
2617,2211186,420883,-6,342384.3,450000,4500.0,4500.0,0.0,0.0,16646.625,18000.0,18000.0,323932.275,337743.54,337743.54,1.0,1,0.0,0.0,16.0,Active,0,0
2618,1134009,440439,-6,309258.225,450000,0.0,0.0,0.0,0.0,17752.095,22500.0,5109.435,302810.895,309258.225,309258.225,0.0,0,0.0,0.0,20.0,Active,0,0
2619,2572543,190035,-3,170038.755,765000,0.0,450.0,0.0,450.0,8493.84,9620.28,9620.28,160706.07,168355.8,168355.8,0.0,1,0.0,1.0,17.0,Active,0,0
2620,1234037,435679,-2,801046.53,900000,0.0,0.0,0.0,0.0,44826.885,46245.06,2246.805,789964.65,801046.53,801046.53,0.0,0,0.0,0.0,17.0,Active,0,0
2621,2579993,218106,-3,241708.05,765000,0.0,95520.555,0.0,95520.555,4417.56,6750.0,6750.0,235486.755,240057.405,240057.405,0.0,13,0.0,13.0,13.0,Active,0,0
2622,1284444,381479,-6,0.0,0,0.0,1049.58,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2623,1026558,350914,-4,205690.545,270000,0.0,0.0,0.0,0.0,10396.8,10800.0,10800.0,197135.91,204172.605,204172.605,0.0,0,0.0,0.0,20.0,Active,0,0
2624,1179279,207815,-3,181396.44,450000,171000.0,171000.0,0.0,0.0,212.49,225.0,225.0,170987.49,173323.44,173323.44,6.0,6,0.0,0.0,22.0,Active,0,0
2625,2395325,263240,-6,774040.68,900000,0.0,0.0,0.0,0.0,42558.39,45000.0,2419.2,761616.225,774040.68,774040.68,0.0,0,0.0,0.0,21.0,Active,0,0
2626,2368859,422122,-3,686625.75,675000,0.0,0.0,0.0,0.0,34682.985,36102.6,36102.6,657557.01,681117.075,681117.075,0.0,0,0.0,0.0,20.0,Active,0,0
2627,1252320,428275,-3,442182.555,450000,9000.0,9000.0,0.0,0.0,22020.615,24750.0,1733.67,427462.47,440837.055,440837.055,1.0,1,0.0,0.0,16.0,Active,0,0
2628,2287560,215796,-6,791197.47,765000,0.0,7459.56,0.0,7459.56,39527.775,39600.0,39600.0,758414.88,785357.685,785357.685,0.0,3,0.0,3.0,17.0,Active,0,0
2629,2167946,159130,-1,283936.455,292500,0.0,0.0,0.0,0.0,14247.09,15525.0,15525.0,269205.525,281733.075,281733.075,0.0,0,0.0,0.0,22.0,Active,0,0
2630,1464403,331352,-2,126921.96,720000,0.0,0.0,0.0,0.0,6408.09,6750.0,6750.0,121412.025,126921.96,126921.96,0.0,0,0.0,0.0,22.0,Active,0,0
2631,2261489,278235,-1,517014.765,765000,18000.0,18000.0,0.0,0.0,25294.005,31950.0,31950.0,495079.695,513878.265,513878.265,2.0,2,0.0,0.0,15.0,Active,0,0
2632,1614782,107903,-3,37254.69,135000,0.0,8117.1,0.0,8117.1,2250.0,11250.0,9000.0,36745.695,37254.69,37254.69,0.0,3,0.0,3.0,5.0,Active,0,0
2633,1133919,263856,-4,175706.685,337500,0.0,41986.62,0.0,41986.62,2250.0,23403.465,23403.465,173098.395,173857.635,173857.635,0.0,9,0.0,9.0,5.0,Active,0,0
2634,2636472,114269,-1,125526.015,247500,18000.0,18000.0,0.0,0.0,7791.975,27000.0,27000.0,119839.635,124180.515,124180.515,1.0,1,0.0,0.0,14.0,Active,0,0
2635,2335122,239924,-7,233953.2,225000,22500.0,22500.0,0.0,0.0,10561.815,11250.0,11250.0,222486.435,229704.975,229704.975,2.0,2,0.0,0.0,23.0,Active,0,0
2636,1160926,201144,-2,451275.255,450000,0.0,0.0,0.0,0.0,22770.765,22950.0,22950.0,432465.39,447945.255,447945.255,0.0,0,0.0,0.0,22.0,Active,0,0
2637,2075437,377229,-3,348128.91,337500,2700.0,3295.8,0.0,595.8,17577.0,17775.0,17775.0,337060.98,345437.91,345437.91,2.0,3,0.0,1.0,18.0,Active,0,0
2638,1701335,257918,-1,462157.83,450000,9000.0,9000.0,0.0,0.0,23204.385,23400.0,23400.0,449687.88,460812.33,460812.33,1.0,1,0.0,0.0,21.0,Active,0,0
2639,1391229,355118,-2,251060.94,270000,130500.0,130500.0,0.0,0.0,7633.35,45000.0,45000.0,238166.865,245233.305,245233.305,3.0,3,0.0,0.0,21.0,Active,0,0
2640,2584980,213788,-2,194055.93,382500,0.0,0.0,0.0,0.0,10021.905,11250.0,11250.0,189187.875,194055.93,194055.93,0.0,0,0.0,0.0,13.0,Active,0,0
2641,2372369,195193,-4,270864.81,270000,0.0,12048.48,0.0,12048.48,13743.225,22500.0,22500.0,264412.755,270864.81,270864.81,0.0,5,0.0,5.0,18.0,Active,0,0
2642,2031214,253157,-5,468185.85,450000,10350.0,10350.0,0.0,0.0,23200.965,24750.0,24750.0,449618.985,465494.85,465494.85,2.0,2,0.0,0.0,23.0,Active,0,0
2643,1999798,375795,-6,240040.665,225000,0.0,0.0,0.0,0.0,11453.085,11700.0,11700.0,224112.015,238315.005,238315.005,0.0,0,0.0,0.0,21.0,Active,0,0
2644,1821198,267894,-1,201998.97,765000,0.0,7578.0,0.0,7578.0,13723.11,90000.0,90000.0,192040.56,201998.97,201998.97,0.0,6,0.0,6.0,21.0,Active,0,0
2645,2575854,189172,-1,123112.17,225000,9000.0,65325.87,0.0,56325.87,2250.0,4500.0,1024.335,122477.715,122846.67,122846.67,1.0,23,0.0,22.0,14.0,Active,0,0
2646,1715989,130278,-7,1327.005,405000,0.0,134915.22,0.0,134915.22,11504.745,417591.0,398991.735,0.0,0.0,0.0,0.0,23,0.0,23.0,19.0,Active,0,0
2647,1200951,209795,-6,110721.465,225000,0.0,0.0,0.0,0.0,9836.235,45000.0,45000.0,106724.385,110721.465,110721.465,0.0,0,0.0,0.0,17.0,Active,0,0
2648,2305235,307526,-5,431793.225,450000,0.0,0.0,0.0,0.0,22449.195,23625.0,110.34,418148.865,428422.815,428422.815,0.0,0,0.0,0.0,23.0,Active,0,0
2649,1437342,364640,-5,426620.88,450000,15750.0,18519.705,0.0,2769.705,22669.11,23400.0,69.705,419805.9,426620.88,426620.88,1.0,2,0.0,1.0,17.0,Active,0,0
2650,2040223,378498,-1,286452.855,585000,13500.0,90360.0,0.0,76860.0,9658.305,42750.0,30214.305,282209.22,285107.355,285107.355,1.0,26,0.0,25.0,21.0,Active,0,0
2651,1923732,320067,-3,690223.23,675000,45000.0,46724.49,0.0,1724.49,24453.0,25200.0,25200.0,663584.22,683110.89,683110.89,1.0,2,0.0,1.0,17.0,Active,0,0
2652,1498474,390056,-6,785049.66,765000,14850.0,14850.0,0.0,0.0,38692.98,38700.0,38700.0,750009.825,783704.16,783704.16,1.0,1,0.0,0.0,17.0,Active,0,0
2653,2726576,248423,-5,189960.39,765000,0.0,0.0,0.0,0.0,9693.495,13500.0,13500.0,180369.99,188571.555,188571.555,0.0,0,0.0,0.0,14.0,Active,0,0
2654,2832460,228516,-3,193168.71,450000,0.0,0.0,0.0,0.0,9918.63,11250.0,11250.0,187122.285,193168.71,193168.71,0.0,0,0.0,0.0,18.0,Active,0,0
2655,2482581,260295,-5,265964.22,765000,63900.0,118183.5,0.0,54283.5,7271.055,11250.0,11250.0,252354.555,258508.575,258508.575,4.0,13,0.0,9.0,2.0,Active,0,0
2656,2703933,379337,-4,0.0,405000,0.0,1494.0,0.0,1494.0,2250.0,45000.0,45000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,8.0,Active,0,0
2657,1602878,348812,-6,727182.54,765000,18000.0,18000.0,0.0,0.0,38505.06,40500.0,40500.0,707100.93,725837.04,725837.04,1.0,1,0.0,0.0,18.0,Active,0,0
2658,1237066,326626,-5,483943.95,765000,0.0,0.0,0.0,0.0,25614.765,27000.0,1823.175,476536.365,483943.95,483943.95,0.0,0,0.0,0.0,22.0,Active,0,0
2659,2320075,189367,-3,188221.23,315000,0.0,0.0,0.0,0.0,9587.25,0.0,0.0,178244.865,186272.73,186272.73,0.0,0,0.0,0.0,7.0,Active,0,0
2660,1760546,298074,-5,142511.625,135000,0.0,0.0,0.0,0.0,6948.54,6975.0,6975.0,133796.07,141481.395,141481.395,0.0,0,0.0,0.0,20.0,Active,0,0
2661,1193817,302000,-7,483679.845,450000,0.0,0.0,0.0,0.0,23804.865,24525.0,23804.865,449270.145,484129.845,484129.845,0.0,0,0.0,0.0,18.0,Active,0,0
2662,2180597,417441,-7,136511.82,585000,13500.0,13500.0,0.0,0.0,6188.58,9000.0,9000.0,128271.825,133733.115,133733.115,1.0,1,0.0,0.0,17.0,Active,0,0
2663,1290688,254095,-1,346035.915,450000,135000.0,135000.0,0.0,0.0,10690.245,13500.0,13500.0,335304.63,344690.415,344690.415,1.0,1,0.0,0.0,17.0,Active,0,0
2664,2430420,227965,-5,227501.46,225000,0.0,0.0,0.0,0.0,11389.05,0.0,0.0,216081.405,225837.63,225837.63,0.0,0,0.0,0.0,11.0,Active,0,0
2665,1855981,116908,-7,490.32,225000,45000.0,97365.375,0.0,52365.375,2306.925,99000.0,99000.0,0.0,0.0,0.0,1.0,8,0.0,7.0,16.0,Active,0,0
